Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Sezione;Tipologia;Componente;Tipo Elemento;Check
  100;GA            ;T8                   ;TR                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;GA_T8_TR_6
  100;GA            ;TR                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_01_6
  100;GA            ;TR                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_02_6
  100;GA            ;TR                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_03_6
  100;GA            ;TR                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_04_6
  100;GA            ;TR                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_05_6
  100;GA            ;TR                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_06_6
  100;GA            ;TR                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_07_6
  100;GA            ;TR                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_08_6
  100;GA            ;TR                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_09_6
  100;GA            ;TR                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_10_6
  100;GA            ;TR                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_11_6
  100;GA            ;TR                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_12_6
  100;GA            ;TR                   ;13                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_13_6
  100;GA            ;TR                   ;14                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_14_6
  100;GA            ;TR                   ;15                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_15_6
  100;GA            ;TR                   ;16                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_16_6
  100;GA            ;TR                   ;17                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_17_6
  100;GA            ;TR                   ;18                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_18_6
  100;GA            ;TR                   ;19                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_19_6
  100;GA            ;TR                   ;20                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_20_6
  100;GA            ;TR                   ;21                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_21_6
  100;GA            ;TR                   ;22                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_22_6
  100;GA            ;TR                   ;23                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_23_6
  100;GA            ;TR                   ;24                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;TRA          ;GA_TR_24_6
  100;GA            ;VC                   ;00                   ;Z-RES;E;5       ;0000   ;51       ;5111      ;             ;GA_VC_00_5
  100;GG            ;00                   ;                     ;Z-RES;E;4       ;0000   ;51       ;5150      ;             ;GG_00_4
  100;GI            ;C1                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_01_6
  100;GI            ;C1                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_02_6
  100;GI            ;C1                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_03_6
  100;GI            ;C1                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_04_6
  100;GI            ;C1                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_05_6
  100;GI            ;C1                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_06_6
  100;GI            ;C1                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_07_6
  100;GI            ;C1                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_08_6
  100;GI            ;C1                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C1_09_6
  100;GI            ;C2                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_01_6
  100;GI            ;C2                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_02_6
  100;GI            ;C2                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_03_6
  100;GI            ;C2                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_04_6
  100;GI            ;C2                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_05_6
  100;GI            ;C2                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_06_6
  100;GI            ;C2                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_07_6
  100;GI            ;C2                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_08_6
  100;GI            ;C2                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C2_09_6
  100;GI            ;C3                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_01_6
  100;GI            ;C3                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_02_6
  100;GI            ;C3                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_03_6
  100;GI            ;C3                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_04_6
  100;GI            ;C3                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_05_6
  100;GI            ;C3                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_06_6
  100;GI            ;C3                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_07_6
  100;GI            ;C3                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C3_08_6
  100;GI            ;C4                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_01_6
  100;GI            ;C4                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_02_6
  100;GI            ;C4                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_03_6
  100;GI            ;C4                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_04_6
  100;GI            ;C4                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_05_6
  100;GI            ;C4                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_06_6
  100;GI            ;C4                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_07_6
  100;GI            ;C4                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C4_08_6
  100;GI            ;C5                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C5_01_6
  100;GI            ;C5                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;GI_C5_02_6
