Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Tipo ogg.;Prof.cat.;Codice attività Addizionale;Documento PM;Check
  100;OC            ;C7                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_09_6
  100;OC            ;C8                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_01_6
  100;OC            ;C8                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_02_6
  100;OC            ;C8                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_03_6
  100;OC            ;C8                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_04_6
  100;OC            ;C8                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_05_6
  100;OC            ;C8                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_06_6
  100;OC            ;C8                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_07_6
  100;OC            ;C8                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C8_08_6
  100;OC            ;CM                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_CM_0A_5
  100;OC            ;DM                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_DM_0A_5
  100;OC            ;EM                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_EM_0A_5
  100;OP            ;SU                   ;00                   ;Z-RES;E;6       ;FL_SUBST  ;FL00000E ;                           ;            ;OP_SU_00_6
  100;OP            ;T1                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T1_TR_6
  100;OP            ;T2                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T2_TR_6
  100;OP            ;T3                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T3_TR_6
  100;OP            ;T4                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T4_TR_6
  100;OP            ;T5                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T5_TR_6
  100;OP            ;T6                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T6_TR_6
  100;OP            ;T7                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;OP_T7_TR_6
  100;OP            ;TR                   ;01                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;OP_TR_01_6
  100;OP            ;TR                   ;02                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;OP_TR_02_6
  100;OP            ;TR                   ;03                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;OP_TR_03_6
  100;OP            ;TR                   ;04                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;OP_TR_04_6
  100;OP            ;TR                   ;05                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;OP_TR_05_6
  100;P1            ;01                   ;1E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_1E_5
  100;P1            ;01                   ;2E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_2E_5
  100;P1            ;01                   ;3E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_3E_5
  100;P1            ;01                   ;4E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_4E_5
  100;P1            ;01                   ;5E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_5E_5
  100;P1            ;01                   ;6E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_6E_5
  100;P1            ;01                   ;7E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_7E_5
  100;P1            ;01                   ;8E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_8E_5
  100;P1            ;01                   ;9E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_9E_5
  100;P1            ;01                   ;AE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_AE_5
  100;P1            ;01                   ;BE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_BE_5
  100;P1            ;01                   ;CE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_CE_5
  100;P1            ;01                   ;DE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_DE_5
  100;P1            ;01                   ;EE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_01_EE_5
  100;P1            ;02                   ;1E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_1E_5
  100;P1            ;02                   ;2E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_2E_5
  100;P1            ;02                   ;3E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_3E_5
  100;P1            ;02                   ;4E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_4E_5
  100;P1            ;02                   ;5E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_5E_5
  100;P1            ;02                   ;6E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_6E_5
  100;P1            ;02                   ;7E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_7E_5
  100;P1            ;02                   ;8E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_8E_5
  100;P1            ;02                   ;9E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_9E_5
  100;P1            ;02                   ;AE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_AE_5
  100;P1            ;02                   ;BE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_BE_5
  100;P1            ;02                   ;CE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_CE_5
  100;P1            ;02                   ;DE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_DE_5
  100;P1            ;02                   ;EE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_02_EE_5
  100;P1            ;03                   ;1E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_1E_5
  100;P1            ;03                   ;2E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_2E_5
  100;P1            ;03                   ;3E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_3E_5
  100;P1            ;03                   ;4E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_4E_5
  100;P1            ;03                   ;5E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_5E_5
  100;P1            ;03                   ;6E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_6E_5
  100;P1            ;03                   ;7E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_7E_5
  100;P1            ;03                   ;8E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_8E_5
  100;P1            ;03                   ;9E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_9E_5
  100;P1            ;03                   ;AE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_AE_5
  100;P1            ;03                   ;BE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_BE_5
  100;P1            ;03                   ;CE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_CE_5
  100;P1            ;03                   ;DE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_DE_5
  100;P1            ;03                   ;EE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_03_EE_5
  100;P1            ;04                   ;1E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_1E_5
  100;P1            ;04                   ;2E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_2E_5
  100;P1            ;04                   ;3E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_3E_5
  100;P1            ;04                   ;4E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_4E_5
  100;P1            ;04                   ;5E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_5E_5
  100;P1            ;04                   ;6E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_6E_5
  100;P1            ;04                   ;7E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_7E_5
  100;P1            ;04                   ;8E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_8E_5
  100;P1            ;04                   ;9E                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_9E_5
  100;P1            ;04                   ;AE                   ;Z-RES;E;5       ;FL_PCS    ;FL00000E ;                           ;            ;P1_04_AE_5
