FL;Description;AM Section;AM Part;AM Component;Element Type;Tech.Obj.SAP CODE;Catalog Profile
kkH-yyyy-Dx-42x-30;Tenuta in elevazione;0000;11;1120;STI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-42x-40;Opere di impermeabilizzazione serbatoio;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-42x-50;Sistemazione sponde;0000;11;1120;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-42x-60;Altre opere;0000;11;1120;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-43x;Opere di scarico dell'invaso a valle;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-43x-10;Scarico di superficie;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-43x-20;Scarico di alleggerimento o mezzofondo;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-43x-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-43x-30;Scarico di fondo;0000;11;1180;SCI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-43x-40;Apparecchiature comando centralizzato;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-43x-50;Scarico di esaurimento;0000;11;1120;SCI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-SDx;Sistema Dissabbiatore;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-SDx-10;Canale di alimentazione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-SDx-20;Paratoie;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-SDx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-SDx-40;Contenitore per la sabbia;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-SDx-50;Valvole di fondo ;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Dx-SDx-60;Sfioratore di Superficie;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-SDx-70;Sistema di lavaggio;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Dx-SSx;Alimentazione energia e impianti ausiliari;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-SSx-10;Impianti elettrici;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-SSx-11;Gruppo elettrogeno;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-SSx-12;Strumentazioni osservazione e controllo;0000;11;1150;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-SSx-13;Comunicazioni;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-SSx-14;Attrezzatura montaggio e manutenzione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-SSx-15;Impianto di deghiacciamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Dx-SSx-18;Contatori Energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Dx-SSx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-U0;Componenti comuni per tutti i gruppi;;;;TOI;;FL00000H
kkH-yyyy-U0-GSx;Sistema generale di comando e misure d'impianto;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-10;Protezioni centralizzate;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-11;Automatismo e controllo di impianto (SCADA);0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-11-01;Sistema esterno di segnali;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-11-02;Elaboratore e/o data logger;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-11-03;Strumenti di monitoraggio;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-11-04;Registratore cronologico di eventi;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-11-05;Circ.comando contr.serv.gener.parti com.;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-12;Apparecchiature di parallelo autom. di gruppi;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-13;Convertitori di misura;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-14;Sistema di controllo remoto;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15;Comandi misure e automatismi centralizza;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15-01;Quadri comando e controllo centralizzati;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15-02;Regolazione centralizzata del carico;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15-03;Automatismo di impianto - idro;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15-04;Apparecch.parallelo automat. di gruppo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15-05;Alleggeritori e stimolatori di carico;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-15-06;Apparati di teleconduz. impianto da p.t.;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-GSx-16;Collegamenti e apparecchiature di manovra per l'avviamento gruppi reversibili e pompe;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-39x;Opere di restituzione in galleria o canale;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-39x-10;Galleria in pressione;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-39x-11;Galleria a pelo libero;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-39x-12;Canale all'aperto;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-39x-13;Sbocco, presa;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-39x-14;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-39x-18;Spillamenti da opere di restituzione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-40x;Pozzo piezometrico di valle;0000;11;1120;PCI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-40x-10;Canna;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-40x-11;Camera di alimentazione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-40x-12;Camera di espansione;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-40x-13;Sfioratore;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-40x-14;Finestre e porte stagne;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-U0-96x;Sistema OleoIdraulico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-96x-10;Immagazzinamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-96x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-MCx;Quadro, comandi e controllo manuali;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-MCx-10;Comandi manuali di impianto;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-MCx-11;Controlli manuali di impianto;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-U0-EGx;Generatore di emergenza;0000;11;1150;MEL;FL_AUXSYST;FL00000H
kkH-yyyy-U0-EGx-10;Motore primo;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-EGx-11;Ausiliari motore primo;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-EGx-12;Generatore elettrico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-EGx-13;Ausiliari del generatore elettrico;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-EGx-14;Controllo e regolazione del sistema;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-U0-EGx-15;Montante del generatore;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux;Nome centrale: Ux;;;;;;FL00000H
kkH-yyyy-Ux-35x;Opere di presa e derivazione;0000;11;1120;OPI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-10;Imbocco ;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-11;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-12;Griglie e sgrigliatori;0000;11;1120;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-35x-13;Galleria in pressione;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-14;Gallerie  a pelo libero;0000;11;1120;GAI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-15;Canale all'aperto;0000;11;1120;CGI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-16;Immissioni a caduta;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-18;Spillamenti della derivazione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-19;Immissioni con pompaggio;0000;11;1120;ISI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-35x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-38x;Condotta;0000;11;1130;COF;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-10;Intercettazione di monte;0000;11;1130;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-11;Sede all'aperto;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-12;Sede in pozzo;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-13;Sede in discenderia;0000;11;1130;ASI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-14;Finestre e porte stagne;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-15;Tubazione;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-16;Collettore;0000;11;1130;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-17;Spillamento della tubazione;0000;11;1130;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-38x-23;Comandi, misurazioni e Sistema di Controllo;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-39x;Opere di restituzione in galleria o canale;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-39x-10;Galleria in pressione;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-39x-11;Galleria a pelo libero;0000;11;1120;ALI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-39x-12;Canale all'aperto;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-39x-13;Sbocco, presa;0000;11;1120;CSI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-39x-14;Organi di intercettazione;0000;11;1120;PAI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-39x-18;Spillamenti da opere di restituzione;0000;11;1120;SLI;FL_HYDRINF;FL00000H
kkH-yyyy-Ux-TUx;Turbina (Macchinario Meccanico);0000;11;1140;TRI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-TUx-10;Turbina;0000;11;1140;ALI;FL_TURBINE;FL00000H
kkH-yyyy-Ux-TUx-10-01;Girante ;0000;11;1140;ALI;FL_TURBINE;FL00000H
kkH-yyyy-Ux-TUx-10-02;Tenute;0000;11;1140;ALI;FL_TURBINE;FL00000H
kkH-yyyy-Ux-TUx-11;Organi di intercettazione;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-TUx-12;Distributore;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-TUx-13;Regolatore di velocità el.;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-TUx-14;Circuiti di forza e/o regol. di velocità meccanico;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-15;Supporti;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-15-01;Supporto di Spinta;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-15-02;Supporto di guida;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-15-03;Sistema di raffreddamento ad acqua;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-15-04;Sistema di lubrificazione;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-16;Impianti ingrassaggio  componenenti turbina;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-17;Impianto irrorazione e pneumatizzazione della girante;0000;11;1140;ALI;FL_HYDRCOM;FL00000H
kkH-yyyy-Ux-TUx-18;Scarico sincrono;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-TUx-19;Protezioni meccaniche sistema turbina;0000;11;1140;SMI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-20;Albero;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-21;Moltiplicatore di giri;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-TUx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-PUx;Pompa (impianti pompaggio);0000;11;1140;POM;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-10;Pompa;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-11;Organi di intercettazione;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-12;Giunto di accoppiamento;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-13;Prepompa;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-15;Supporti;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-15-01;Supporto di Spinta;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-15-02;Supporto di guida;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-15-03;Sistema di raffreddamento ad acqua;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-15-04;Sistema di lubrificazione;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-PUx-16;Impianto di ingrassaggio componenti pompa;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-PUx-17;Impianti di pneumatizzazione;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-PUx-19;Protezioni sistema pompa;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-PUx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MRx;Macchina Reversibile (impianti pompaggio);0000;11;1140;MRE;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-10;Macchina reversibile;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-11;Organi di intercettazione;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-12;Scarico sincrono;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-13;Regolatore di velocità el.;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-14;Circuiti di forza e/o regol. di velocità meccanico;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-15;Supporti;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-15-01;Supporto di Spinta;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-15-02;Supporto di guida;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-15-03;Sistema di raffreddamento ad acqua;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-15-04;Sistema di lubrificazione;0000;11;1140;ALI;FL_HYDRMAC;FL00000H
kkH-yyyy-Ux-MRx-16;Imp. Ingrassaggio componenti macchina reversibile;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MRx-17;Impianti di pneumatizzazione;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MRx-18;Dispositivi per l'avviamento in generazione;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MRx-19;Protezioni sistema macchina reversibile;0000;11;1140;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MRx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MEx;Macchina elettrica rotante;0000;11;1141;ASS;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-10;Generatore;0000;11;1141;ALI;FL_GENERAT;FL00000H
kkH-yyyy-Ux-MEx-10-01;Statore;0000;11;1141;ALI;FL_GENERAT;FL00000H
kkH-yyyy-Ux-MEx-10-02;Rotore;0000;11;1141;ALI;FL_GENERAT;FL00000H
kkH-yyyy-Ux-MEx-12;Eccitazione;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-13;Regolazione tensione;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-14;Supporti;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-14-01;Supporto di Spinta;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-14-02;Supporto di guida;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-14-03;Sistema di raffreddamento ad acqua;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-14-04;Sistema di lubrificazione;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-15;Impianto acqua raffreddamento diretto;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-16;Sollevamento rotore e frenatura meccanica;0000;11;1141;ALI;FL_MECHCOM;FL00000H
kkH-yyyy-Ux-MEx-17;Complesso eccitazione frenatura elettrica;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-18;Macchine elettriche di avviamento gruppi reversibili e pompe;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-19;Protezioni elettriche generatore;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MEx-20;Motore per prepompa;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-21;Generatore motore;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-22;Motore;0000;11;1141;ALI;FL_ELECMAC;FL00000H
kkH-yyyy-Ux-MEx-23;Strumenti di misurazione;0000;11;1180;SMI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-AAx;Automatismi e comandi di gruppo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-AAx-10;Automatismo di gruppo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-AAx-11;Comandi manuali centralizzati di gruppo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-AAx-12;Circuiti comando controllo servizi generali di gruppo;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-94x;Acque varie;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-94x-10;Ciclo acqua Raffreddamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-94x-11;Impianto di aggottamento;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-94x-12;Impianto di rilevazione allagamenti;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-94x-13;Sistema di Disoleazione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-96x;Aria compressa;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-96x-10;Stazione di compressione;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-96x-11;Ciclo distribuzione aria;0000;11;1150;ALI;FL_AUXSYST;FL00000H
kkH-yyyy-Ux-97x;Antincendio;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-10;Stazione pompaggio acqua antincendio;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-11;Autoclave;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-12;Ciclo distribuzione ed utilizzazione acqua;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-13;Impianto schiumogeno;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-14;Rilevazione ed allarme incendio;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-15;Impianti fissi CO2;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-16;Estintori;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-18;Impianti fissi a polvere;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-97x-19;Altri;0000;11;1150;ALI;FL_SAFSYST;FL00000H
kkH-yyyy-Ux-MMx;Montante di macchina;0000;11;1141;MTG;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-10;Condotti sbarra scricatori condensatori;0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-11;Trasformatori S.A. di unità;0000;11;1150;TRF;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-12;Sensori di corrente e di tensione (TA/TV);0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-12-01;Trasformatore di corrente;0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-12-02;Trasformatore di tensione;0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-13;Stallo di gruppo;0000;11;1141;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-13-0E;Interuttore di Gruppo;0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-13-0G;Sezionatore;0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-15;Collegamenti di potenza;0000;11;1141;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MMx-19;Protezioni elettriche montante di macchina;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-MMx-20;Stallo trasformatore e/o apparecchiature lato AT del Trasformatore principale;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-20-14;Interuttore ;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-20-16;Sezionatore;0000;11;1150;STL;FL_MVSECT;FL00000H
kkH-yyyy-Ux-MMx-21;Collegamenti e apparecchiature di manovra per l'avviamento gruppi reversibili e pompe;0000;11;1150;ALI;FL_MVSECT;FL00000H
kkH-yyyy-Ux-HVx;Sezione di smistamento AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-10;Sensori di corrente e di tensione (TA/TV);0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-10-01;Trasformatore di corrente;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-10-02;Trasformatore di tensione;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-11;Stallo linea AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-11-14;Interuttore ;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-11-16;Sezionatore;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-12;Automatismi servizi ausialiari AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-13;Collegamenti AT;0000;11;1150;ALI;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-14;Stallo parallelo e.o traslazione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-14-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-14-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-15;Stallo trasformatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-15-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-15-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-16;Linee di proprieta' AT;0000;11;1150;LNA;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-18;Contatori energia;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-HVx-19;Protezioni elettriche ;0000;11;1180;ALI;FL_AUT&CON;FL00000H
kkH-yyyy-Ux-HVx-20;Stallo rifasamento;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-20-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-20-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-21;Stallo conversione;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-21-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-21-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-22;Stallo S.A.;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-22-14;Interuttore ;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-HVx-22-16;Sezionatore;0000;11;1150;STL;FL_HVSECT;FL00000H
kkH-yyyy-Ux-H1x;Sezione di smistamento AT 380 kV;0000;11;1150;ALI;FL_HVSECT;FL00000H
